number,name,zipcode,area,location,lat,lng,category,note
15,杉村歯科医院,654-0134,須磨区,神戸市須磨区多井畑東町3-2,34.666838,135.102862,医療関連施設,対応不可
16,特別養護老人ホーム・あいハート須磨,654-0045,須磨区,神戸市須磨区松風町4丁目2-26,34.648234,135.126622,福祉施設,24時間利用可
17,須磨体育館,654-0035,須磨区,神戸市須磨区中島町1丁目2-2,34.650756,135.12914,体育施設・スポーツクラブ,対応不可
18,滝川中高等学校,654-0007,須磨区,神戸市須磨区宝田町2丁目1,34.663396,135.132177,学校・園・児童館,24時間利用可
19,学校法人 熊見学園 神戸星城高等学校(職員室、教官室),654-0113,須磨区,神戸市須磨区緑が丘1丁目12-1,34.681694,135.115868,学校・園・児童館,対応不可
21,神戸総合運動公園グリーンアリーナ神戸 トレーニングセンター (特定非営利法人 神戸アスリートタウンクラブ),654-0163,須磨区,神戸市須磨区緑台,34.678421,135.074922,体育施設・スポーツクラブ,対応不可
22,須磨区民センター,654-0035,須磨区,神戸市須磨区中島町1丁目2番3号,34.650914,135.129495,集会場・ホール,対応不可
24,神戸市営地下鉄 総合運動公園駅,654-0163,須磨区,神戸市須磨区緑台,34.681635,135.075924,公共交通機関,対応不可
25,神戸市営地下鉄 板宿駅,654-0022,須磨区,神戸市須磨区大黒町2丁目,34.659419,135.135028,公共交通機関,対応不可
26,神戸市営地下鉄 妙法寺駅,654-0131,須磨区,神戸市須磨区横尾1丁目,34.675005,135.110258,公共交通機関,対応不可
27,(株)ニュータウン開発センター 須磨パティオ専門店,654-0154,須磨区,神戸市須磨区中落合2丁目2-1,34.678447,135.09507,商業施設,対応不可
28,エリーネス須磨 「介護の家」,654-0047,須磨区,神戸市須磨区磯馴町3丁目1番27号,34.647215,135.129677,福祉施設,24時間利用可
29,エリーネス須磨,654-0142,須磨区,神戸市須磨区友が丘7丁目1番地21,34.671142,135.101211,福祉施設,24時間利用可
30,(財)こうべみのりの公社 神戸市立須磨海づり公園 売店,654-0076,須磨区,神戸市須磨区一ノ谷町5丁目,34.634267,135.104534,公園・文教施設,対応不可
31,神戸市立 須磨図書館,654-0035,須磨区,神戸市須磨区中島町1-2-3,34.650825,135.129459,公園・文教施設,対応不可
32,神戸市立 南須磨公民館,654-0038,須磨区,神戸市須磨区青葉町2丁目2-3,34.648842,135.133444,小集会場・公民館・地域福祉センター,対応不可
33,神戸市立 和光園,654-0006,須磨区,神戸市須磨区養老町1丁目8-30,34.666141,135.132471,福祉施設,24時間利用可
34,須磨区役所,654-0022,須磨区,神戸市須磨区大黒町4丁目1-1,34.658537,135.133717,官公庁,24時間利用可
35,北須磨支所,654-0154,須磨区,神戸市須磨区中落合2丁目2番5号,34.678276,135.093876,官公庁,対応不可
36,神戸大学医学部保健学科,654-0142,須磨区,神戸市須磨区友が丘7丁目10-2,34.672174,135.098882,学校・園・児童館,対応不可
37,板宿小学校,654-0008,須磨区,神戸市須磨区菊池町1-1-1,34.663058,135.133828,学校・園・児童館,対応不可
38,太田中学校,654-0022,須磨区,神戸市須磨区大黒町5-1-1,34.657457,135.133433,学校・園・児童館,対応不可
39,白川台中学校,654-0103,須磨区,神戸市須磨区白川台1-25-2,34.692575,135.096589,学校・園・児童館,対応不可
40,須磨北中学校,654-0102,須磨区,神戸市須磨区東白川台5-1-1,34.69235,135.110273,学校・園・児童館,対応不可
42,青陽高等養護学校,654-0155,須磨区,神戸市須磨区西落合1-1-4,34.679005,135.08887,学校・園・児童館,対応不可
43,高倉中学校,654-0081,須磨区,神戸市須磨区高倉台1-8-1,34.65345,135.107317,学校・園・児童館,対応不可
44,鷹取中学校,654-0038,須磨区,神戸市須磨区青葉町3-1-1,34.648052,135.133315,学校・園・児童館,対応不可
45,飛松中学校,654-0013,須磨区,神戸市須磨区大手町8-4-25,34.658823,135.125868,学校・園・児童館,対応不可
46,友が丘中学校,654-0142,須磨区,神戸市須磨区友が丘7-283-1,34.672734,135.099812,学校・園・児童館,対応不可
47,西落合小学校,654-0155,須磨区,神戸市須磨区西落合7-1-3,34.68181,135.08938,学校・園・児童館,対応不可
48,西落合中学校,654-0155,須磨区,神戸市須磨区西落合4-1-1,34.68501,135.082731,学校・園・児童館,対応不可
49,東落合中学校,654-0152,須磨区,神戸市須磨区東落合2-15,34.681915,135.100032,学校・園・児童館,対応不可
50,横尾中学校,654-0131,須磨区,神戸市須磨区横尾2-1-2,34.672529,135.115755,学校・園・児童館,対応不可
51,竜が台中学校,654-0141,須磨区,神戸市須磨区竜が台4-1,34.675593,135.088495,学校・園・児童館,対応不可
52,奥須磨ゴルフセンター,654-0133,須磨区,神戸市須磨区多井畑池ノ奥上12-1,34.662578,135.104124,体育施設・スポーツクラブ,対応不可
55,山陽電気鉄道板宿駅,654-0021,須磨区,神戸市須磨区平田町3丁目3-10,34.660337,135.133893,公共交通機関,対応不可
56,和高医院,654-0071,須磨区,神戸市須磨区須磨寺町1丁目13-1,34.646415,135.116183,医療関連施設,対応不可
57,(株)ニュータウン開発センター リファーレ横尾,654-0131,須磨区,神戸市須磨区横尾1丁目5,34.674446,135.110192,商業施設,対応不可
58,JX日鉱日石エネルギー株式会社 神戸油槽所,654-0043,須磨区,神戸市須磨区外浜町1丁目1番1号,34.644723,135.137894,会社・事業所,24時間利用可
59,神戸信用金庫須磨支店,654-0055,須磨区,神戸市須磨区須磨浦通4丁目7-6,34.6436,135.114034,商業施設,対応不可
60,山陽電気鉄道須磨駅,654-0055,須磨区,神戸市須磨区須磨浦通5丁目7-2,34.6435,135.112435,公共交通機関,対応不可
61,山陽電気鉄道東須磨駅,654-0014,須磨区,神戸市須磨区若木町1丁目1-1,34.65528,135.127555,公共交通機関,対応不可
64,啓明学院中学校・高等学校,654-0131,須磨区,神戸市須磨区横尾9-5-1,34.667004,135.104436,学校・園・児童館,対応不可
65,神戸市立だいち小学校,654-0026,須磨区,神戸市須磨区大池町5丁目1-52,34.653829,135.134932,学校・園・児童館,対応不可
66,神戸市立若宮小学校,654-0049,須磨区,神戸市須磨区若宮町2丁目1-21,34.646293,135.131438,学校・園・児童館,対応不可
67,神戸市立西須磨小学校,654-0052,須磨区,神戸市須磨区行幸町3丁目4-18,34.646515,135.121259,学校・園・児童館,対応不可
68,神戸市立北須磨小学校,654-0067,須磨区,神戸市須磨区離宮西町2丁目1-1,34.652723,135.115483,学校・園・児童館,対応不可
69,神戸市立高倉台小学校,654-0081,須磨区,神戸市須磨区高倉台4丁目1-1,34.656294,135.104278,学校・園・児童館,対応不可
70,神戸市立多井畑小学校,654-0142,須磨区,神戸市須磨区友が丘3丁目106番地,34.668878,135.093974,学校・園・児童館,対応不可
71,神戸市立東須磨小学校,654-0032,須磨区,神戸市須磨区堀池町1丁目2-1,34.654633,135.128224,学校・園・児童館,対応不可
72,神戸市立若草小学校,654-0112,須磨区,神戸市須磨区若草町1丁目13番地,34.687423,135.115334,学校・園・児童館,対応不可
73,神戸市立妙法寺小学校,654-0121,須磨区,神戸市須磨区妙法寺桜ノ界地106-1,34.67566,135.116844,学校・園・児童館,対応不可
74,神戸市立横尾小学校,654-0131,須磨区,神戸市須磨区横尾5丁目3,34.670808,135.112012,学校・園・児童館,対応不可
75,神戸市立白川小学校,654-0103,須磨区,神戸市須磨区白川台7丁目3番地の2号,34.696219,135.101239,学校・園・児童館,対応不可
76,神戸市立神の谷小学校,654-0162,須磨区,神戸市須磨区神の谷5丁目1番1号,34.688295,135.085622,学校・園・児童館,対応不可
77,神戸市立松尾小学校,654-0151,須磨区,神戸市須磨区北落合2-13-1,34.686013,135.091739,学校・園・児童館,対応不可
78,神戸市立東落合小学校,654-0152,須磨区,神戸市須磨区東落合2丁目18番1号,34.684761,135.101572,学校・園・児童館,対応不可
79,神戸市立花谷小学校,654-0152,須磨区,神戸市須磨区東落合1丁目4番1号,34.679561,135.101971,学校・園・児童館,対応不可
80,神戸市立南落合小学校,654-0153,須磨区,神戸市須磨区南落合3丁目11番1号,34.676154,135.10076,学校・園・児童館,対応不可
81,神戸市立竜が台小学校,654-0141,須磨区,神戸市須磨区竜が台6丁目15番1号,34.674604,135.091403,学校・園・児童館,対応不可
82,神戸市立菅の台小学校,654-0143,須磨区,神戸市須磨区菅の台4丁目3番2号,34.672152,135.08334,学校・園・児童館,対応不可
83,エス・パティオスポーツクラブ,654-0154,須磨区,神戸市須磨区中落合2丁目2,34.678589,135.09319,体育施設・スポーツクラブ,対応不可
84,神戸YMCAちとせ幼稚園,654-0081,須磨区,神戸市須磨区高倉台4丁目12,34.656365,135.102435,学校・園・児童館,対応不可
85,神戸信用金庫板宿支店,654-0012,須磨区,神戸市須磨区飛松町1丁目1-6,34.661498,135.134836,商業施設,対応不可
86,播州信用金庫神戸西支店,654-0024,須磨区,神戸市須磨区大池町4丁目1-37,34.656463,135.135686,商業施設,対応不可
87,中嶋石油株式会社セルフ須磨S.S,654-0052,須磨区,神戸市須磨区行幸町1丁目1-6,34.644688,135.125367,商業施設,24時間利用可
88,株式会社 三井住友銀行 須磨支店,654-0051,須磨区,神戸市須磨区月見山本町2-4-2,34.649149,135.122278,商業施設,対応不可
89,株式会社 三井住友銀行 北須磨支店,654-0154,須磨区,神戸市須磨区中落合2-2-5,34.678212,135.093921,商業施設,対応不可
90,株式会社 三井住友銀行 板宿支店,654-0022,須磨区,神戸市須磨区大黒町2-1-9,34.659572,135.135468,商業施設,対応不可
91,社会福祉法人 翠福社会 名谷みどり保育園,654-0154,須磨区,神戸市須磨区中落合2丁目3-2,34.679851,135.095779,学校・園・児童館,対応不可
92,株式会社 平成お湯物語(チムジルバンスパ神戸),654-0111,須磨区,神戸市須磨区車奥中ノ尾772-6,34.689396,135.10963,入浴施設,対応不可
93,月見山連合自治会館,654-0064,須磨区,神戸市須磨区北町1丁目天井川公園内,34.651221,135.126339,小集会場・公民館・地域福祉センター,対応不可
94,神戸信用金庫 白川台支店,654-0103,須磨区,神戸市須磨区白川台3-62-1,34.691275,135.100742,商業施設,対応不可
95,神戸信用金庫 月見山支店,654-0064,須磨区,神戸市須磨区北町1-2-1,34.650905,135.125807,商業施設,対応不可
96,株式会社 みなと銀行 板宿支店,654-0023,須磨区,神戸市須磨区戎町2-2-6,34.659392,135.135502,商業施設,対応不可
97,株式会社 みなと銀行 横尾支店,654-0131,須磨区,神戸市須磨区横尾1-5,34.674344,135.110138,商業施設,対応不可
98,株式会社 みなと銀行 須磨ニュータウン,654-0154,須磨区,神戸市須磨区中落合2-2-5,34.678299,135.093766,商業施設,対応不可
100,グレーシィ須磨アルテピアIII番街団地,654-0123,須磨区,神戸市須磨区清水台1番地-9,34.683999,135.108143,集合住宅,24時間利用可
101,海浜公園,654-0049,須磨区,神戸市須磨区若宮町1丁目,34.64424,135.131034,公園・文教施設,対応不可
102,神戸市立 須磨離宮公園,654-0018,須磨区,神戸市須磨区東須磨1丁目1,34.653533,135.116323,公園・文教施設,対応不可
103,キャンディタフト月見山,654-0044,須磨区,神戸市須磨区稲葉町3丁目2-23,34.649556,135.127026,福祉施設,24時間利用可
104,グランドパレス上須磨,654-0112,須磨区,神戸市須磨区若草町1-2-5,34.686876,135.110681,集合住宅,24時間利用可
105,兵庫六甲農業協同組合,654-0151,須磨区,神戸市須磨区北落合1丁目4-36,34.686294,135.094597,商業施設,対応不可
106,奥須磨公園,654-0133,須磨区,神戸市須磨区多井畑字池の奥山18,34.661751,135.100022,公園・文教施設,対応不可
107,多井畑厄除八幡宮,654-0133,須磨区,神戸市須磨区多井畑字宮脇壱番地,34.662234,135.095582,その他,対応不可
108,綱敷天満宮,654-0053,須磨区,神戸市須磨区天神町2丁目1-11,34.644573,135.119238,その他,対応不可
